29551;620944;2;29551
30237;618905;2;30237
30260;479075;3;30260
30345;32890;2;30345
30432;993390;4;30432
30918;1743538;2;30918
31318;47646;5;31318
31371;618612;2;31371
32564;35290;2;32564
33090;622237;2;33090
33331;96442;17;15019
33486;622302;2;33486
33825;35242;4;33825
33919;623600;2;33919
34177;39283;2;34177
34330;1712675;3;34330
34619;615733;2;34619
35343;970740;2;35343
35720;1073555;4;35720
35984;38846;3;35984
36036;37197;2;36036
36820;122817;17;15019
37031;38266;2;37031
37380;629670;2;37380
37418;624868;4;30698
38007;45177;2;38007
38467;653116;2;38467
39848;652924;2;39848
40368;61872;3;40368
40727;1467284;2;40727
41340;625413;2;41340
41440;646604;3;41440
41559;645949;4;41559
41744;1773044;3;41744
42364;43948;2;42364
43161;632391;2;43161
43233;1825169;3;43233
44089;200833;3;44089
44123;54214;2;44123
44760;641316;2;44760
46333;58205;2;46333
46742;1467477;2;46742
47335;647719;2;47335
47824;644717;4;47824
48946;64951;2;48946
49435;90440;17;15019
49439;1794832;2;49439
49697;50360;2;49697
50069;84891;3;50069
51063;58463;3;44505
51271;641476;2;51271
52059;1052173;2;52059
52654;71321;2;52654
52783;1067820;2;52783
53914;1775602;3;53914
54094;2002109;5;54094
55245;1792198;2;55245
55303;1729852;2;55303
55915;1827388;2;55915
56490;643044;2;56490
57332;1493808;2;57332
58086;71559;2;58086
58716;61843;2;58716
58733;1035793;6;58733
59652;1188599;3;59652
60405;1145523;2;60405
60721;458207;2;60721
60853;79352;9;60853
60853;483766;9;60853
61096;1883447;2;61096
61887;62652;2;61887
62049;680390;2;62049
62562;1823449;3;62562
62566;71169;2;62566
63532;646259;2;63532
63590;679437;4;63590
64229;1118365;3;64229
64242;1532789;2;64242
64331;1506313;8;57300
64912;1474595;2;64912
64965;1778271;2;64965
65092;682123;3;65092
65822;73768;3;65822
66332;656507;2;66332
66535;1013028;3;66535
66584;678206;2;66584
66857;88163;3;66857
67247;1195876;2;67247
67459;682090;3;67459
67636;1061184;3;67636
67734;1538275;2;67734
67912;1831878;3;67912
67974;1121593;2;67974
68587;483507;2;68587
68897;73909;5;68897
68988;1849732;8;68988
69307;1866211;2;69307
69856;97815;4;68290
70446;663321;2;70446
71048;489851;2;71048
71899;84444;4;71898
72032;1831367;2;72032
73879;1051570;3;73879
74600;1178004;3;74600
75203;675445;2;75203
75251;1950991;3;75251
75316;1041501;5;66460
75446;1923966;2;75446
75507;1962466;4;75507
76218;82377;2;76218
77184;1849630;2;77184
77493;1848422;3;77493
78085;1919552;2;78085
78113;1096271;2;78113
78566;1107857;2;78566
78655;1469211;2;78655
78807;467907;5;58273
79016;1958666;9;79016
79126;1498960;2;79126
79286;83140;2;79286
79290;107512;4;79290
79308;1909482;4;79307
80218;89377;2;80218
80483;1293396;3;80483
80695;227185;2;80695
80942;1140024;3;80942
81112;1338996;3;81112
81202;98521;3;81202
82115;1989733;2;82115
82303;2058062;4;82303
82500;96622;2;82500
82572;1046891;6;82572
82939;1114217;2;82939
83661;1929870;3;83661
83709;97711;3;69700
84587;2038754;5;84587
84587;2073839;5;84587
85784;691300;6;85784
85803;1891818;2;85803
85827;2047097;2;85827
85865;87915;2;85865
86402;1047970;5;86402
86403;1966944;8;86403
86879;2019314;2;86879
87205;93168;4;79290
87674;93492;2;87674
87800;1897355;3;87800
88399;94097;2;88399
88425;694407;2;88425
89164;703688;4;89164
89738;2008564;4;89738
89849;1221704;3;89849
90283;2003294;2;90283
90510;699277;4;90510
91033;542484;9;79016
91090;1806481;4;91090
91159;1953912;2;91159
91307;96122;4;55742
91646;94068;2;91646
91673;488525;2;91673
92021;94419;2;92021
92291;94092;2;92291
92967;709524;2;92967
93183;717713;2;93183
93374;1138400;2;93374
94415;1248673;2;94415
96463;708054;2;96463
97036;1961411;2;97036
97507;386885;3;97507
97979;1939173;2;97979
98152;693160;2;98152
98193;1406469;5;98193
98819;1214679;3;98819
98846;1987612;3;98846
99110;1310410;4;99110
99251;1190821;2;99251
99559;1971304;4;99559
100792;1228896;3;100792
101043;2067819;5;69102
101774;107172;2;101774
102227;1482298;2;102227
103142;1393420;3;103142
103213;1495079;3;103213
103895;1905658;4;102348
104036;112184;2;104036
105949;1204139;3;105949
106511;1282262;4;105546
106766;1316965;2;106766
106810;1317235;3;106810
106893;2023842;3;106893
107476;1883075;6;107476
108475;2047038;2;108475
108895;560136;2;108895
109386;2072005;4;109386
109454;120887;4;106716
109557;1350414;5;88268
110120;1302823;3;110120
110815;121327;17;15019
112170;1543919;3;112170
112186;2068983;3;112186
112205;2048601;4;108227
112924;675800;4;112560
112940;706493;2;112940
113079;1388877;5;111111
115796;2066219;4;115796
115947;1305661;4;115947
116349;116697;2;116349
116995;1551227;4;97062
117054;1241140;5;117054
117136;702438;8;88775
118469;387589;2;118469
118577;251031;3;118577
119431;719768;2;119431
121680;2102975;2;121680
123299;1376344;2;123299
123497;1244868;6;123497
134895;792408;2;134895
160860;161432;2;160860
174098;183143;3;174098
179210;662332;3;179210
183143;184426;3;174098
190499;630584;2;190499
193292;1003862;2;193292
195726;458406;2;195726
196271;199268;2;196271
197058;201505;2;197058
198502;1814263;3;198502
198687;1263908;2;198687
199149;1887244;2;199149
199884;1043386;2;199884
202149;213484;2;202149
202400;1013971;4;54147
202400;1067576;4;54147
205720;1815433;4;205720
206154;459143;2;206154
206647;473963;3;206647
207500;1782752;4;207500
208977;1787384;2;208977
210570;1013219;2;210570
211331;1493677;2;211331
212004;510042;5;212004
212004;1204888;5;212004
216334;1180975;5;216334
217205;1198439;6;217205
218620;1484039;4;218620
225070;229652;3;224458
226088;1215849;4;226088
232377;1797636;2;232377
233830;1987154;4;93682
235313;1294293;2;235313
238091;526848;6;238091
244138;1385212;2;244138
245527;1911075;2;245527
245747;1386798;6;245747
245960;1551465;3;245960
247394;1310410;4;99110
247636;1238580;2;247636
248082;688160;2;248082
248728;1110827;3;248728
248728;1207781;3;248728
251653;394347;2;251653
255685;265713;2;255685
258133;568795;2;258133
258198;268463;2;258198
262212;273264;3;262212
265105;2045444;6;265105
266281;1240748;2;266281
269781;1333193;2;269781
278038;278439;2;278038
281381;281798;3;281381
281945;1634972;2;281945
285119;1580653;2;285119
285215;287504;2;285215
289617;291134;2;289617
290329;290949;3;290329
293644;405459;3;293644
296851;301387;2;296851
296920;313359;2;296920
298165;298284;2;298165
299494;300480;2;299494
300985;300996;3;300985
302790;304446;2;302790
303035;318159;2;303035
304156;317076;6;304156
304468;983430;3;304468
304710;307093;2;304710
306046;312819;2;306046
307635;328914;2;307635
308053;1891035;2;308053
308608;322707;2;308608
309719;313988;2;309719
310382;646306;4;310382
310774;311737;2;310774
312188;477725;2;312188
314042;316445;2;314042
314776;320929;2;314776
315586;346653;2;315586
316056;324438;2;316056
316077;1784900;4;316077
316768;317702;2;316768
316897;1169631;6;316897
316954;1076232;4;316954
317066;1118065;2;317066
318287;323771;2;318287
319259;321096;2;319259
319406;332321;2;319406
320259;330433;7;305271
321265;325299;5;321265
322672;1840031;2;322672
322893;335475;2;322893
322964;532375;3;322964
323631;1987651;6;323631
324274;1089469;2;324274
324417;1544762;6;324417
324507;488890;3;95590
324842;539832;4;307219
325384;1770533;4;325384
327582;512052;2;327582
330668;529579;2;330668
330737;1207565;3;330737
330927;1951330;4;330927
330947;519715;2;330947
332009;1479738;3;332009
332009;1999549;3;332009
333059;1204728;2;333059
333337;537401;3;333337
333746;336819;3;333746
334424;569128;3;334424
336157;338952;4;336157
336157;340232;4;336157
336849;1486892;3;336849
336863;520085;2;336863
338093;342484;2;338093
338916;481611;2;338916
339196;1933861;2;339196
339245;501081;4;339245
339245;1331262;4;339245
339339;1247348;2;339339
341326;1396868;3;341326
344597;1372006;2;344597
346574;399562;2;346574
348498;585235;4;348498
349803;407474;2;349803
350006;1282756;6;350006
350254;398401;2;350254
350410;1573939;2;350410
351669;750544;5;351669
353660;358361;4;353660
354007;1576686;2;354007
360365;855206;2;360365
362470;908651;2;362470
362703;861160;2;362703
364054;877411;2;364054
365067;893700;3;365067
365152;1670247;2;365152
365496;369666;2;365496
365629;1676049;2;365629
365637;899969;2;365637
367754;629777;2;367754
367799;1706055;2;367799
367849;616824;2;367849
370223;974745;2;370223
371213;1757169;2;371213
373339;1486501;2;373339
376024;1240973;2;376024
376487;1851591;3;376487
376583;1796234;6;376583
376711;1848192;5;70033
376727;1479607;3;376727
376731;671679;2;376731
376831;673083;2;376831
377782;1852587;2;377782
377975;1889213;3;377975
379019;1052014;2;379019
379439;1180915;2;379439
379516;1489581;3;379516
379519;1035544;4;379519
379557;1834905;2;379557
379674;477980;2;379674
380022;1918382;2;380022
380274;1892264;3;380274
380610;1913872;2;380610
380924;1228291;3;380924
381056;1065771;2;381056
381057;1854662;2;381057
381117;1856920;3;381117
381302;1087761;2;381302
381441;2160923;3;381441
381450;690607;2;381450
381455;1863110;5;51659
381678;1746087;7;381678
382207;1257844;6;382207
382207;1877130;6;382207
382343;1966213;2;382343
382375;2061865;3;382375
382445;1915835;3;382445
382616;1251234;3;382616
383902;387112;2;383902
383923;1921217;2;383923
384093;1070084;3;384093
384141;698208;2;384141
384270;1257450;2;384270
385103;538138;2;385103
385128;1207551;2;385128
385468;1249742;3;385468
385548;483766;9;60853
386178;504895;2;386178
387002;2173996;4;92804
387362;1161788;2;387362
387682;1143342;3;387682
388780;1359944;3;388780
391376;1920791;4;391376
391444;1339596;2;391444
392132;2180346;2;392132
393130;2079210;2;393130
393477;1280431;6;104155
395118;2087102;5;93188
395409;1337822;2;395409
396342;1214832;3;396342
397788;1247796;8;351869
398009;1573509;7;398009
398009;1588028;7;398009
399420;1511325;7;399420
399478;721000;2;399478
404266;810936;4;404266
404968;2054389;2;404968
409411;1425766;2;409411
410284;1420271;2;410284
412699;766861;3;412699
420360;1694210;3;420360
423918;567077;4;423918
429197;1635867;2;429197
429975;808676;3;415307
433955;1677101;3;433955
435598;1679931;2;435598
435603;1679963;3;435589
436799;441144;2;436799
437073;917738;3;437073
437681;950309;2;437681
438009;902332;2;438009
438514;1694210;3;420360
440451;444336;10;440451
443256;1717281;2;443256
443389;451585;2;443389
444107;1013201;3;444107
444502;451648;3;444502
446578;451973;2;446578
448397;461525;2;448397
450282;1767880;2;450282
451140;1723407;2;451140
452089;1016254;3;452089
452129;1756386;2;452129
453083;626529;2;453083
453432;1034635;2;453432
453957;1784384;2;453957
454344;1886126;2;454344
454760;455372;2;454760
455931;500793;3;455931
456186;1771300;3;454286
459867;1027372;2;459867
461255;1471175;3;461255
462548;467973;2;462548
462755;1857983;2;462755
462968;1015951;2;462968
470619;1481795;2;470619
470754;476149;2;470754
471020;1893456;2;471020
471655;1889412;2;471655
471662;476987;2;471662
472337;502662;4;472337
472400;1481568;2;472400
473800;1125758;2;473800
474694;2142362;2;474694
474983;503953;3;253074
475145;1230090;2;475145
475693;1775464;2;475693
476127;1761936;4;476127
476867;1163929;3;476867
477182;659900;5;477182
478013;1834032;2;478013
478724;1888802;3;478724
481172;1931508;4;481172
482863;516149;2;482863
483513;1173075;3;483513
485416;1111562;2;485416
485583;512843;4;470726
486575;1923431;3;89215
486577;1149468;2;486577
486587;526993;2;486587
487581;1159831;2;487581
487934;1077009;2;487934
488330;1787438;2;488330
488617;501165;2;488617
489843;1220557;2;489843
491385;1164029;2;491385
491429;1260542;2;491429
491944;1952967;2;491944
492861;1164928;3;492861
492886;504243;2;492886
494137;522505;2;494137
496469;2162645;2;496469
496566;516111;2;496566
497230;509746;2;497230
497791;689138;2;497791
498596;1319790;4;498596
500298;507630;4;475265
501039;1866547;2;501039
501231;1940006;2;501231
503887;686757;3;503887
504249;534784;2;504249
504999;1163701;2;504999
505375;522616;2;505375
505497;1788842;9;505497
506375;514835;2;506375
506771;518980;2;506771
507784;1965373;8;86403
507784;1966944;8;86403
508880;1500021;2;508880
508927;1906434;2;508927
510189;682679;3;80796
510682;1955666;2;510682
511166;1173606;2;511166
512642;1497192;3;512642
513578;516022;2;513578
515411;1193244;2;515411
516005;2038561;4;516005
517673;561723;2;517673
517742;530400;3;97800
518940;1330078;3;518940
519386;2007792;2;519386
521133;1798207;5;37157
521927;1193378;3;521927
522304;1999479;2;522304
522373;1937801;2;522373
527210;1957581;4;527210
527781;1127930;3;527781
528451;1262916;2;528451
529614;1179761;2;529614
531883;1220153;2;531883
532264;1288665;2;532264
532302;1495881;2;532302
532499;1257649;2;532499
532762;2068105;4;532762
533031;1506567;2;533031
533034;2021313;2;533034
534026;534162;2;534026
534343;546338;2;534343
534652;1316118;4;534652
536677;699277;4;90510
536817;2052819;12;460573
536841;1224902;2;536841
539095;551454;2;539095
540737;2020510;2;540737
540998;2088862;3;540998
542682;1337865;2;542682
543921;1236405;2;543921
546301;1253864;2;546301
546525;2005884;2;546525
546704;2018383;3;546704
547481;2100925;3;547481
548693;1508267;2;548693
548992;1971454;2;548992
549793;2001131;2;549793
550030;2070032;2;550030
550847;1942713;2;550847
550991;1487920;3;550991
554992;1293064;2;554992
557443;1972117;2;557443
558123;2025595;3;558123
558158;2028101;3;550070
559039;1326168;2;559039
561991;1579871;4;402286
562929;567505;2;562929
562961;1382994;2;562961
564882;1416995;3;564882
566485;1414942;3;566485
568436;572472;3;568436
572993;584305;3;572993
578181;1425811;2;578181
579722;2028530;4;579722
581443;1594985;3;581443
581887;586803;4;408114
583858;1547473;2;583858
587313;1432876;3;411448
589982;1320429;5;398730
590815;763710;3;1781
594729;1416875;3;594729
595606;602611;2;595606
596688;599647;4;596688
598456;1336488;3;598456
601977;1620873;2;601977
603206;606034;4;25252
603494;625769;3;603494
604378;609297;2;604378
606885;620344;2;606885
607299;611141;2;607299
609196;2127965;2;609196
611596;613412;2;611596
612893;618716;3;612893
613035;624348;2;613035
613308;613313;3;613308
614065;884055;2;614065
614810;628641;2;614810
618742;619297;2;618742
619637;626591;2;619637
622200;627714;2;622200
623555;624734;2;623555
625876;1843926;2;625876
626599;1782901;2;626599
626635;631327;3;626635
627331;1724734;3;34564
629540;643130;2;629540
631747;1058192;5;631747
634277;686768;2;634277
635906;651300;2;635906
636284;1751775;2;636284
636690;1812917;2;636690
636987;981207;2;636987
638155;640499;3;638155
638408;640807;3;301059
639455;993078;2;639455
640229;997678;2;640229
642066;643786;2;642066
643101;663667;2;643101
643212;671523;2;643212
643960;1856220;2;643960
644786;1781108;2;644786
645095;1752199;3;645095
645283;660386;2;645283
645749;652304;2;645749
645949;663831;4;41559
646298;662307;3;646298
646768;664666;3;646768
647218;692243;4;646512
648117;669938;2;648117
648457;663552;2;648457
648654;657208;2;648654
649032;650111;3;78616
649269;1820544;3;649269
649502;654250;2;649502
650100;1736795;2;650100
650738;1141501;2;650738
650867;1787085;2;650867
650889;662279;2;650889
653261;1762480;2;653261
653351;674924;2;653351
654669;1879450;2;654669
655174;1083866;2;655174
655193;680165;2;655193
655698;1114525;2;655698
655935;1801434;2;655935
657581;662243;2;657581
657653;1044777;3;657653
657672;684126;2;657672
657994;1132926;2;657994
658069;680365;2;658069
658905;667400;2;658905
659161;1968106;2;659161
659427;1830727;2;659427
659561;676392;2;659561
659900;1535823;5;477182
659903;683565;7;654150
660699;1472430;4;660699
661352;683468;4;661352
661425;672856;3;661425
661425;684584;3;661425
661441;1906339;2;661441
662700;684551;2;662700
665613;2013894;5;665613
666183;1002939;2;666183
666313;679972;2;666313
666417;1742363;3;666417
666957;695942;2;666957
667239;1153887;2;667239
668923;1240811;2;668923
669855;1475029;2;669855
669932;1822022;2;669932
670014;1012905;3;46986
670039;1951517;2;670039
670305;1865242;2;670305
670464;1806782;2;670464
670779;696689;3;68086
672105;1978064;3;672105
672932;2061687;4;672932
673756;2013178;3;673756
674458;1540240;4;384966
674532;1942779;2;674532
674677;683494;2;674677
675121;1099159;3;675121
675302;1210954;2;675302
675602;1118386;2;675602
675759;1924094;3;675759
676201;1885687;3;676201
677438;1977498;5;632111
677503;1840634;2;677503
677620;1093823;2;677620
678221;1858321;2;678221
678292;678909;3;637971
678932;702191;2;678932
678994;1945606;2;678994
679437;1199276;4;63590
679466;1107499;2;679466
679822;2020103;3;679822
680262;1982992;4;680262
680275;1329948;4;680275
680986;1497534;3;678299
681351;692368;3;77961
681522;689655;2;681522
682012;685363;2;682012
682544;698660;3;682544
682781;705665;2;682781
685950;1056637;2;685950
686503;1971098;3;686503
686822;1121693;2;686822
686933;716882;2;686933
688156;1936649;3;113969
688644;1817373;3;688644
689234;1840618;4;664399
689349;1862322;2;689349
689623;1247137;9;667904
689644;696016;2;689644
690184;1868496;3;658045
690645;1205071;3;64937
691004;692399;2;691004
691888;1979710;2;691888
691938;1882752;2;691938
692407;700435;3;692407
693266;1103622;3;693266
694012;703596;2;694012
694692;1994437;4;679065
694735;989574;6;82572
694735;1046891;6;82572
695093;2164592;4;695093
695110;1161909;7;695110
695877;716678;3;690309
695938;1224161;2;695938
696160;1969457;2;696160
696254;1954942;3;696254
696499;703138;3;694479
697044;712845;5;677600
697298;1069514;3;697298
697348;2008601;3;682518
697390;1240834;3;79018
697657;707351;2;697657
697965;1547936;4;697965
699835;1908984;3;699835
700150;1252032;2;700150
700683;1871369;2;700683
701038;1285065;3;79101
701223;1309714;2;701223
701628;709837;2;701628
702429;1292069;3;702429
702817;1999074;3;702817
703470;2034978;2;703470
703544;1858996;3;703544
703651;1161309;4;71578
704344;1197496;2;704344
704803;2012177;2;704803
704903;1977335;2;704903
706607;2096742;4;698062
707788;1858996;3;703544
709051;1493285;4;709051
709717;1985972;2;709717
709909;1514792;3;702806
710397;1999490;7;710397
711875;1392726;3;711875
712352;713262;2;712352
712629;1981418;5;675170
712816;715696;2;712816
713757;1358981;3;713757
715185;1243980;3;112175
715828;1282985;2;715828
719603;1579136;4;719603
721339;1946530;2;721339
722211;2104202;2;722211
723823;1569674;3;723823
725028;1393257;2;725028
727965;1403235;3;91020
728427;1856799;13;728427
728427;1956837;13;728427
729442;1516883;3;729442
729621;842296;2;729621
729827;1414038;6;729827
731138;1573569;3;731138
731239;2086906;3;723112
737335;739463;2;737335
738273;1346311;2;738273
739231;810936;4;404266
740343;758399;9;599714
740463;2052711;2;740463
742791;1596933;2;742791
744315;1363328;2;744315
745517;801052;3;745517
749202;1348149;2;749202
749616;785455;2;749616
750038;1588083;4;4544
751462;784773;2;751462
755176;1415097;6;755176
755485;2034816;2;755485
755628;1607815;7;115728
759060;1556579;3;759060
759888;841812;2;759888
762611;2097802;3;762611
767871;1439756;2;767871
771039;1570670;2;771039
772846;1399604;5;343204
776285;2185598;3;742577
783447;1587189;3;783447
790513;844756;3;790513
791250;854320;7;791250
792526;1521974;2;792526
793061;1595859;2;793061
800286;1405952;3;800286
801733;1599845;2;801733
803513;2068982;4;803513
805729;1369528;6;721007
808356;1675315;2;808356
823027;1616091;3;823027
825721;858271;2;825721
827101;1455498;2;827101
832205;849527;2;832205
833613;1623944;2;833613
833844;896785;2;833844
837962;1449459;3;804660
839631;1564429;3;839631
841052;1629908;2;841052
842006;926132;5;791146
843603;1653748;2;843603
846643;869105;2;846643
848599;1315497;9;599714
850609;924164;2;850609
851097;1637035;2;851097
854062;929093;4;28259
855275;880321;2;855275
861230;1699100;2;861230
866885;872441;2;866885
866929;1667069;2;866929
867232;1453897;7;867232
867232;1456173;7;867232
870333;934573;5;870333
873604;1605426;2;873604
879087;897103;5;879087
885552;914032;2;885552
889360;919728;2;889360
891446;1686721;3;891446
891624;1414374;4;769283
891824;938965;2;891824
892657;1617743;2;892657
897361;1715485;2;897361
898894;1636723;2;898894
900201;1636029;2;900201
901108;1704871;2;901108
905100;911969;3;905100
905695;1456728;2;905695
906605;1588499;2;906605
911642;1685937;2;911642
911966;974983;2;911966
912119;916652;2;912119
914115;1690025;2;914115
918777;960081;2;918777
920991;1462820;2;920991
922815;962171;2;922815
923098;1691998;2;923098
926321;992195;3;794546
927677;1457224;2;927677
929530;1011170;4;929530
931991;1723589;2;931991
933691;939850;2;933691
935209;1733594;2;935209
940419;986740;2;940419
941857;1527157;2;941857
943952;1690054;2;943952
949020;1667597;3;889643
949703;1526706;2;949703
953106;959277;9;953106
953421;1763690;3;953421
955369;1722241;2;955369
955968;970586;2;955968
956600;1739179;2;956600
959996;1702430;2;959996
960274;1950935;3;960274
964483;1526832;2;964483
964505;1469525;2;964505
964633;1024606;5;964633
966452;1039021;3;35298
973001;1029997;2;973001
973509;1025126;4;932128
974271;1043598;3;970002
976051;1725055;2;976051
977702;1741014;2;977702
979190;1769033;3;979190
979853;1014180;2;979853
980627;1020154;2;980627
981072;1495036;3;981072
981297;1724752;2;981297
982989;1025807;2;982989
983990;1481406;4;213962
984007;1045227;2;984007
986539;1048628;2;986539
987737;1038859;2;987737
988024;1760060;2;988024
988173;1032185;2;988173
988181;1079529;2;988181
988886;1077514;2;988886
990804;1042105;2;990804
992748;1462364;2;992748
993400;1913148;10;183220
993400;2001970;10;183220
993949;1039795;3;993949
995768;1762684;2;995768
995854;1077406;2;995854
997720;1897444;2;997720
1000936;1126168;2;1000936
1001890;1004138;2;1001890
1002073;1789194;4;1002073
1002425;1736435;3;1002425
1002625;1467576;2;1002625
1003551;1492992;2;1003551
1005002;1817071;2;1005002
1005529;1903897;3;1005529
1005600;1080150;4;505529
1005759;1021586;2;1005759
1006525;1009053;2;1006525
1007607;1029258;2;1007607
1008264;1793643;2;1008264
1008284;1090039;3;1008284
1009415;1248801;3;1009415
1010198;1045126;2;1010198
1012374;1031584;2;1012374
1013247;1762088;2;1013247
1016917;1868853;2;1016917
1018331;1076194;2;1018331
1018593;1783310;2;1018593
1019271;1049008;2;1019271
1023536;1471138;3;1023536
1024607;1060609;6;660753
1024873;1178849;2;1024873
1026615;1871060;2;1026615
1027313;1098605;2;1027313
1027488;1107851;2;1027488
1029766;1097231;2;1029766
1029813;1069759;2;1029813
1029924;1826166;3;1029924
1031326;1477611;2;1031326
1032655;1870243;2;1032655
1032774;1107696;4;1032774
1033182;1070618;3;1033182
1035537;1790349;2;1035537
1036072;1114925;2;1036072
1038345;1104057;2;1038345
1038766;1731769;3;656053
1043969;1085053;2;1043969
1044137;1866848;8;68988
1047248;1131661;2;1047248
1047364;1498162;6;379718
1047396;1385630;4;1047396
1047396;1536492;4;1047396
1047649;1742363;3;666417
1047970;1954288;5;86402
1050343;1065956;2;1050343
1051582;1927251;4;96188
1053175;2141741;2;1053175
1053504;1825554;2;1053504
1053518;1530245;2;1053518
1053818;1181357;2;1053818
1053980;1867610;2;1053980
1056096;1846986;2;1056096
1056468;1093364;2;1056468
1058084;1859456;2;1058084
1059453;1119013;2;1059453
1059887;1934171;2;1059887
1060313;1110926;2;1060313
1061184;1493413;3;67636
1065011;1252537;4;62115
1067043;1181593;2;1067043
1068889;1533500;2;1068889
1068935;1902439;2;1068935
1069463;1153422;3;1069463
1069508;1473658;2;1069508
1070021;1937630;4;1070021
1070318;1943534;3;1070318
1070463;1829045;2;1070463
1071323;1812800;4;366713
1072430;1124433;2;1072430
1072503;1105273;3;1072503
1073135;1909031;2;1073135
1075518;1766227;2;1075518
1076021;1163103;3;1076021
1076694;1132444;2;1076694
1077007;1829465;3;1021403
1077610;1793991;4;1077610
1078061;1141120;2;1078061
1079195;1137108;3;1079195
1079700;1852177;2;1079700
1079737;1854763;2;1079737
1079937;1793275;2;1079937
1080835;1874984;2;1080835
1082542;1821832;4;206690
1082678;1227766;2;1082678
1084368;1861864;3;1024311
1085203;1130914;3;530027
1085704;1898196;3;1085704
1086063;1163148;2;1086063
1086169;1891848;2;1086169
1086717;1903989;3;1086717
1086889;1103215;3;1086889
1087006;1913008;2;1087006
1087401;1202253;2;1087401
1089400;1797371;2;1089400
1089867;1788325;2;1089867
1089895;1974212;3;1089895
1090263;1140578;4;374497
1090546;1956773;2;1090546
1090607;1943592;3;1073541
1091129;1781154;2;1091129
1092613;1830337;2;1092613
1092715;1127800;5;1092715
1096162;1900170;4;1083621
1097235;1114790;2;1097235
1097537;1788553;4;464928
1097765;1164928;3;492861
1098204;1777550;2;1098204
1098322;1801501;2;1098322
1098687;1189535;2;1098687
1099655;1135004;3;1075662
1102458;1965871;3;1102458
1102906;1807891;2;1102906
1103077;1755471;2;1103077
1103879;1851900;2;1103879
1104644;1721528;3;1104644
1104844;1164902;2;1104844
1106903;1897706;2;1106903
1107617;1946313;2;1107617
1107684;1785589;2;1107684
1107906;1912832;2;1107906
1109084;1884052;3;1109084
1110777;1982202;5;1110777
1113496;1482474;2;1113496
1114882;1895508;2;1114882
1121158;1830444;2;1121158
1121588;1944015;4;1121588
1121977;1235588;2;1121977
1122681;1917269;2;1122681
1122903;1865596;3;1122903
1125127;1136348;2;1125127
1125224;1475569;3;1125224
1125666;1174625;2;1125666
1127031;1868959;2;1127031
1127431;1869345;3;1127431
1128542;1152869;6;379718
1128991;1785609;3;1128991
1129147;1493309;2;1129147
1130395;1788975;2;1130395
1130955;1958012;2;1130955
1133513;1202393;2;1133513
1134311;1905005;2;1134311
1134707;1200274;2;1134707
1134726;1928295;2;1134726
1135430;1244918;3;1135430
1135661;1228006;4;1035520
1135832;1296789;3;1135832
1135969;1788341;2;1135969
1136589;1289778;4;1136589
1136775;2152928;5;1136775
1137211;1877928;3;1137211
1138668;1198308;4;1138668
1138880;1940078;5;1138880
1139180;1301726;9;599714
1139489;1814579;3;1139489
1139551;1967064;2;1139551
1140010;1972479;3;1140010
1140460;1878990;2;1140460
1140544;1189236;2;1140544
1140578;1255010;4;374497
1140943;1889732;3;699652
1141138;2037105;4;1141138
1142312;1834004;3;1142312
1142323;1917445;2;1142323
1143962;1310166;2;1143962
1145861;1911604;2;1145861
1146621;1198308;4;1138668
1149187;1336830;2;1149187
1150563;1257767;3;81627
1150575;1889200;4;636454
1150911;2043340;8;57300
1151003;1168254;2;1151003
1151153;1901478;6;1151153
1151793;1890044;2;1151793
1152410;1220615;2;1152410
1153057;1256840;3;1153057
1153198;2008989;2;1153198
1153223;1894394;5;1153223
1153855;1483071;2;1153855
1154498;1752452;3;1154498
1155826;1217109;2;1155826
1156341;1987275;4;661352
1156458;1940827;6;693580
1156755;2061677;4;1156755
1156786;1231439;2;1156786
1156938;1926110;3;1156938
1157209;1817356;3;1157209
1157378;1535622;2;1157378
1157425;1762612;2;1157425
1157832;1171537;2;1157832
1159798;1217550;2;1159798
1161464;1957396;2;1161464
1161529;1344182;5;380063
1161909;1886992;7;695110
1162474;1939026;2;1162474
1162890;1479540;3;1162890
1163258;1851495;3;1163258
1163551;1928574;3;1163551
1164337;1852142;2;1164337
1167995;1535797;2;1167995
1168210;1238966;2;1168210
1169440;1913725;5;1169440
1170678;1931998;3;1170678
1172998;1944665;2;1172998
1173483;1296847;2;1173483
1174172;1211289;2;1174172
1175349;1252399;2;1175349
1177327;1235357;2;1177327
1177472;1970074;2;1177472
1178399;1895369;3;319962
1180374;1532554;2;1180374
1181412;1291519;2;1181412
1181458;1951134;4;87809
1181917;1261649;3;1181917
1182080;1856288;2;1182080
1183927;1873368;3;1183927
1184089;2076874;5;1066167
1184143;1842951;5;1038209
1184498;1960003;2;1184498
1184769;1531619;3;565658
1185167;1912771;2;1185167
1185251;1876443;12;460573
1185856;1246149;2;1185856
1187619;1500107;9;83684
1187637;1214389;2;1187637
1187654;1535428;3;1187654
1188652;1279982;3;1115245
1188773;1871337;3;1188773
1188911;1480842;2;1188911
1190573;1967351;2;1190573
1190746;1885063;4;498596
1190799;1260250;4;1190799
1190799;1730666;4;1190799
1190868;1320754;3;1190868
1191017;1992244;3;551995
1191921;1852036;2;1191921
1193043;1835927;2;1193043
1193070;1253049;2;1193070
1194070;1227867;3;1177084
1194264;1903460;3;1194264
1194982;1332342;4;95052
1195569;1271252;4;399457
1197390;2014819;4;1152779
1197392;1966825;3;1197392
